lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
54990,lǣdan,"lead, bring",20833,LǽDAN,"conduct, take, carry, bring, bring forth, produce","conduct, take, carry, bring, bring forth, produce [the word translates the Latin verbs ducere, ferre with many of their compounds] :-- Ic naman Drihtnes herige and hine mid lofsange lǽde swylce laudabo nomen Dei mei cum cantico, et magnificabo eum in laude, Ps. Th. 68, 31. Twegen gemacan ðú lǽtst in tó ðam arce bina induces in arcam, Gen. 6, 19. Se wísa mon eall his líf lǽt on gefeán [cf. orsorg líf lǽdaþ woruldmen wíse, Bt. Met. Fox 7, 80; Met. 7, 40] duces serenus ævum, Bt. 12; Fox. 36, 24, Se blinda gyf hé blindne lǽt cæcus si cæco ducatum præstet, Mt. Kmbl. 15, 14. Lét, Dóm. L. 18, 294. Se ðe nimeþ ł lǽdeþ synne middangeardes qui tollit peccatum mundi, Jn. Skt. Lind. 1, 29. Gé cunnon hwæt se hláford is se ðisne here lǽdeþ, Exon. 16 a; Th. 36, 11; Cri. 574. Man ða moldan nimeþ and men wíde geond eorþan lǽdaþ tó reliquium the earth is taken, and men carry it far and wide over the world as relics, Blickl. Homl. 127, 16. Hí hergiaþ and tó scipe lǽdaþ they harry and carry off the plunder to their ships, Swt. A. S. Rdr. 109, 137. Hí Crist heriaþ and him lof lǽdaþ Crist they laud and to him bring praise, Hy. 7, 25; Hy. Grn. ii. 287, 25. Ic wille ácwellan cynna gehwylc ðara ðe lyft and flód lǽdaþ and fédaþ I will destroy every kind that air and water produce and nourish, Cd. 65; Th. 78, 25; Gen. 1298. Wæstme tydraþ ealle ða on Libanes lǽdaþ [MS. lǽdeþ] on beorge cwice cederbeámas ða ðú sylfa gesettest cedri Libani quas plantasti, Ps. Th. 103, 16. Ða men mon lǽdde tó Winteceastre tó ðæm cynge the men were brought to Winchester to the king, Chr. 897; Erl. 96, 10. Se deófol hire genam and lǽdde hine on swíðe heáhne munt assumpsit eum diabolus in montem excelsum valde, Mt. Kmbl. 4, 8: Blickl, Homl. 27, 16. Ðá cwæþ hé tó ðam engle ðe hine lǽdde then said he to the angel that conducted him, 43, 32. Eal ðæt folc hine lǽdde mid gefeán, 249, 21. Ecgbryht lǽdde fierd wið Norþanhymbre Egbert led a force against the Northumbrians, Chr. 827; Erl. 64, 7. Hé wæs ofslegen mid ealle ðý weorude ðe hé lǽdde, Bd. 1, 34; S. 499, 34. Hé onbeád ðæt hé of Róme cóme and ðæt betste ǽrende lǽdde mandavit se venisse de Roma ac nuncium ferre optimum, 1, 25; S. 486, 26. Hé ancorlíf lǽdde vitam solitariam duxerat, 4, 27; S. 603, 28. Hé lǽdde eduxit, Blickl. Gl. Hé hine lǽdde forþ tó ðon cafortúne ðæs húses. Blickl. Homl. 219, 20. Lǽde mon hider tó ús sumne untrumne mon. Ðá lǽdde mon forþ sumne blindne mon of Angelcynne. Wæs hé ǽrest lǽded tó Brytta biscopum adducatur aliquis æger ... Allatus est quidam de genere Anglorum, oculorum lute privatus; qui oblatus Brittonum sacerdotibus, Bd, 2, 2; S. 502, 21-5. Ðá Abraham ǽhte lǽdde of Egypta éðelmearce, Cd. 90; Th. 112, 20; Gen. 1873. Hé hét smiðian áne lytle róde ða hé lvdde on his swíðran he ordered a little cross to be forged, that he laid upon his right hand, Homl. Th. ii. 304, 16. His ðegnas lǽddon him tó ðone eosol his disciples brought the ass to him, Blickl. Homl. 71, 6. On hæftnéd lǽddon led into captivity, 79, 22. Ða fíf cyningas mit húde lǽddan (predati sunt) Loth gebundenne, Prud. 2 a. Mé lǽddon me deduxerunt, Ps. Spl. 42, 3. Ða ilcan ðe ǽr landgemǽre lǽddon the same that before had marked the boundaries of the land, Chart. Th. 376, 19. Hettend lǽddon út mid ǽhtum abrahames mǽg of Sodoma byrig, Cd. 94; Th. 121, 17; Gen. 2011. Ne lǽd ðú ús in costunge lead us not into temptation, Hy. 6, 27; Hy. Grn. ii. 286, 27, Lǽd út mid ðé educ tecum, Gen. 8, 17. Ðá cwæþ hé tó his geréfan lǽde in ðás menn and gearwa úre þénunga præcepit dispensatori domus suæ dicen: Introduc viros domum, et instrue convivium, 43, 16. Ðá cwæþ hé lǽde hig tó mé adduc, inquit, eos ad me, 48, 9. Lǽdaþ hig forþ and forbearnaþ hig producite eam ut comburatur, 38, 24. Fare gé tó eówrum húse and lǽde eówerne gingstan bróðor tó mé vos abite in domos vestras et fratrem vestrum minimum ad me adducite, 42, 20. Gáþ and lǽdaþ út ðæt wíf producite eam, Jos. 6, 22. Lǽde seó eorþe forþ cuce nítenu producat terra animam viventem, Gen. 1, 24. Lǽdæ þrounc tollat crucem, Mk. Skt. Lind. 8, 34. Hé his ða menniscan gecynd on heofenas lǽdon wolde he would take his human nature into heaven, Blickl. Homl. 127, 24. Hé hét his líchoman up ádón and lǽdon tó Wintonceastre translatus in Ventam civitatem, Bd. 3, 7; S. 529, 24: Blickl. Homl. 193, 10. Hé forðon cóme ðæt hé sceolde mete lǽdan propter victum adferendum, Bd, 4, 22; S. 591, 8. Hí hæfdon ǽrend ðe hí him lǽdan sceolden haberent aliquid legationis quod deberent ad illum perferre, 5, 10; S. 624, 22. Ne dorste siððn nán Scotta cininga lǽdan here on ðás þeóda, Chr. 603; Erl. 21, 16. Sceal ic lǽdan ðínne sunu eft tó ðam lande ðe ðú of férdest? Beó wær æt ðam ðæt ðú nǽfre mínne sunu ðyder ne lǽde numquid reducere debeo frilium tuum ad locum, de quo egressus es? Cave, ne quando reducas filium meum illuc, Gen. 24, 4-5. Wíf lǽdan to take a wife, Lchdm. iii. 190, 5: 212, 8. Þuhte mé ðæt ic gesáwe treów on lyft lǽdan methought that I, saw a tree borne aloft, Rood Kmbl. 9; Kr. 5. Wudu mót him weaxan tánum lǽdan wood may grow, be productive of twigs, Exon. 119 b; Th. 458, 23; Hy. Grn. ii. 285, 105. Ecbyrht munuclíf wæs lǽdende on Hibernia, Bd. 3, 27 tit,; S. 558, 8. Hé wæs eft swá ǽr lof lǽdende he was again as before bringing forth praise, Andr. Kmbl. 2952; An. 1479. Se ána ealra heáma up lǽdendra it alone of all trees that bear on high their branches, Exon. 58 b; Th. 209, 30; Ph. 178. Sagaþ Matheus ðætte se Hǽlend wǽre lǽded on wésten, Blickl. Homl. 27, 4. Ðá wæs geond ða werþeóde wíde lǽded mǽre morgenspel then was a mighty report carried far and wide among the people, Elen. Kmbl. 1935; El. 969. Feorran lǽded brought from far, Exon. 107 b; Th. 411, 2; Rä 29, 6. Ðæt wæs lǽd æt Licitfelda that [the exculpation from the charge] was produced at Lichfield, Chart. Th. 373, 34. Tó ðam écan setle ðæs heofonlícan ríces lǽded wæs ad æternam regni cælestis sedem translatus est, Bd. 2, 1; S. 500, 11. Forðon of Breotone nædran on scipum lǽdde wǽron nam de Brittania adlati serpentes, Bd. 1, 1; S. 474, 34. [Laym. læden to lead, take: Orm. ledenn ȝuw to conduct yourselves: A. R. lede lif: Gen. and Ex. leden song to sing: O. Sax. lédian to lead, bring, bear: O. L. Ger. lédian, leidan ducere, deducere: O. Frs. léda to lead, conduct: Icel. leiða: O. H. Ger. leitan: Ger. leiten.] v. lád, III. á-, an-, for-, ge-, in-. on-, óþ-, út-, wið-lǽdan."
54990,lǣdan,"lead, bring",20834,lǽdan,to excuse.,to excuse. v. lǽdend.
55582,lēas,"empty, deprived, deceitful",21183,leás,"loose, free from, destitute","loose, free from, destitute or void of, without :-- Hé wæs ealra fyrena leás he was free from all sins, Blickl. Homl. 135, 2: Exon. 9 b; Th. 8, 25; Cri. 123. Wer womma leás a man spotless, Cd. 188; Th. 233, 29; Dan. 283. Land leóhtes leás and líges full a land without light and full of flame, 18; Th. 21, 32; Gen. 333. Ríces leás powerless, 19; Th. 24, 4; Gen. 372. Búendra leás without inhabitants, 5; Th. 6, 16; Gen. 89. Alles leás écan dreámes void of all eternal joy, 217; Th. 276, 1; Sat. 182: Beo. Th. 1705; B. 850. Náge wé náne þearfe ðæt wé ðyses weorþan leáse ac utan dón swá ús þearf is gelǽstan hit georne we have no need to fail in this; but let us do, as there is need for us, diligently perform it, Wulfst. 38, 13."
55582,lēas,"empty, deprived, deceitful",21184,leás,"Falsehood, falseness","Falsehood, falseness :-- Hí ongietaþ ðæt ðæt wæs leás and ídelness ðæt hí ǽr heóldon they perceive that that was falsehood and vanity that they formerly held; deprehenderint falsa se vacue tenuisse, Past. 58, 1; Swt. 441, 18. Ðæt leás, Elen. Kmbl. 1157; El. 580. Gif gé ðisum leáse leng gefylgaþ if longer ye follow this falsehood, 1148; El. 576. Bútan leáse truly, Bt. 41, 1; Fox 244, 12: Bt. Met. Fox 30, 36; Met. 30, 18. [A. R. leas falsehood, 82, 16: Laym. buten lese.]"
57034,mā,\N,21907,má,More.,indecl. cpve. used as subst. and adj. More.
57034,mā,\N,21908,má,"More, rather, further","More, rather, further :-- Mǽ amplius, Ps. Surt. 50, 4. Gáþ má tó ðám sceápum potius ite ad oves, Mt. Kmbl. 10, 6 : 28. ǽlces monnes æþelo bióþ má on ðam móde ðonne on ðam flǽsce, Bt. 30, 1; Fox, 110, 2: Past. 17, 9; Swt. 121, 22. Nis him blód tó lǽtanne ac má hira man sceal tilian mid wyrtdrencum he is not to be let blood, but rather the symptoms are to be treated with drinks made from herbs, L. M. 1, 35 ; Lchdm. ii. 82, 16. Hé ðone ná eft ne wyrge, ac hine má bletsige, L. E. 1. 21 ; Th. ii. 416, 12. Forðon ðe Godes willa is ðæt tó Columban mynstre hé má fære and lǽre Dei enim voluntatis est ut ad Columbæ monasteria magis pergat docenda, Bd. 5, 9; S. 622, 39. Hé má geceás ðæt hé wæs eft hám hweorfende he preferred to return home, 5, 2 ; S. 615, 33. Him wíslícre and gehyldre wǽre ðæt hí má hám cyrdan ðonne hí ða eallreordan þeóde gesécan sceoldan, 1, 23 ; S. 485, 32. Ðæt hié má mehten heora weras wrecan that they might better avenge their husbands, Ors. 1, 10; Swt. 46, 4. Gyt má oððe gyt swíðor immo, Ælfc. Gr. 38; Som. 42, 18 : Bt. 32, 1; Fox, 114, 17. Ne ðonne má nor further, 16, 3; Fox, 54, 29. Ongunnon hí Moyses má bysmrian, Ps. Th. 105, 14. Se má eallum Angelcyningum Brytta þeóde fornom qui plus omnibus Anglorum primatibus gentem vastavit Brittonum, Bd. 1, 34; S. 499, 19. Wénestú recce hé hire ǽfre má numquid revertetur ad eam ultra, Past. 52, 3 ; Swt. 405, 12 : Cd. 216; Th. 273, 21; Sat. 140. Ne synga ðú nǽfre, má, Jn. Skt. 8, 11. Ðæt ðú má ne síe mínra gylta gemyndig, Elen. Kmbl. 1630; El. 817. Má of heora múþe hit ne eode it (water) no longer came out of its mouth, Blickl. Homl. 247, 9. Sægdon ðæt hí nó má ne mihton swencte beón they said that they could not be troubled any more, Bd. 1, 12 ; S. 481, 3. Ðam mycle má hé scrýt eów quanto magis vos vestit, Mt. Kmbl. 6, 30. Mycle má, 7, 11. Swá mycele má, Lk. Skt. 12, 28. Hwæt is ðæt ðé má ðæt ǽnig man mǽge óðrum dón ðæt hé ne mǽge him dón ðæt ilce quid autem est, quod in alium facere quisquam potest, quod sustinere ab alio ipse non potest; Bt. 16, 2; Fox 52, 27. Ðá clypodon hig ðæs ðé má [so much the more, cf. O. H. Ger. des diu mér : Ger. desto mehr], Mt. Kmbl. 20, 31 : Mk. Skt. 6, 51 : 10, 48. Hit ðǽr ne weaxt ðé má ðe gimmas weaxaþ on wíngeardum it does not grow there any more than jewels grow in vineyards, Bt. 32, 3; Fox 118, 10 : 34, 1 : Fox 134, 15. Ðæra máðma ne róhte ðé má ðe reócendes meoxes, Homl. Skt. 7, 20 : L. Edg. C. 7; Th. ii. 280, 6. Gelpan ne þorfte Costontinus ne Anláf ðý má no need had Constantine to boast, no more had Anlaf, Chr. 937 ; Erl. 114, 12; Æðelst. 46. Næs him se swég tó sorge ðon má ðe sunnan scíma the noise (of the flames) was not troublesome to them any more than sunshine, Cd. 187; Th. 232, 23; Dan. 264. Hié ðæs ne onmunden ðon má ðe eówre geféran, Chr. 755; Erl. 50, 25. Ðá ne wolde se pápa ðæt geþafigean ne ða burhware ðon má then the pope would not permit it, no more would the citizens; et si pontifex concedere illi quod petierat voluit, non tamen cives potuere permittere, Bd. 2, 1 ; S. 501, 33 : Ps. Th. 93, 13 : Salm. Kmbl. 436; Sal. 218. Má and má magis magisque, Bd. 4, 29; S. 607, 15. Weaxan á má and má, Past. 37, 1 ; Swt. 263, 18. Se wela ðe [hí] him dæghwamlíce gesamnodan má and má, Blickl. Homl. 99, 29. [Mo, moe remains down to Shakspere's time. O. Frs. má; adv. and subst.; other dialects have forms which contain the comparative suffix : Goth. mais : adv.; ni þana mais no more; O. Sax. mér; subst. and adv.; þan mér any more : Icel. meir : adv.; O. H. Ger; mér; adv.]"
61846,ōra,"edge, beginning",24787,óra,"Ore, metal in an unreduced state","Ore, metal in an unreduced state :-- ǽlces kynnes wecg vel óra metallum, Wrt. Voc. i. 34, 67. Seolfor ðe byþ seofon síðon ámered syððan se óra ádolfen byþ, Ps. Th. 11, 7. Gedolfene óran effossa rudera, Germ. 396, 190. Hit is eác berende on wecga órum áres and ísernes leádes and seolfres quae etiam venis metallorum, aeris, ferri, et plumbi et argenti faecunda, Bd. l, l; S. 473, 23. Seó eorþe is cennende wecga óran terra parens metallorum, Nar. 2, 15. Goldःórum ł-wecgum auri metallum, Hpt. Gl. 449, 14. [Cf. golt, seluer, stel, irn, copper, mestling breas : al is icleopet or, A. R. 284, note b.] v. óre."
61846,ōra,"edge, beginning",24788,óra,A species of money introduced by the Danes,"A species of money introduced by the Danes (cf. Icel. eyrir, the eighth part of a mark) :-- þolie twelf órena mid Denum and .xxx. sciłł. mid Englum, L. E. G. 7; Th. i. 170, 16. Béte man ðæt æt deádum menn mid .vi. healfmarce, and æt cwicon mid .xii. óran, L. Eth. iii. 1 ; Th. i. 292, 11. Ita quod xv. (xvi?) ore libram faciant, iv. 9; Th. i. 303, 9. In the Law of the Northumbrian Priests, Th. ii. 290 sqq. , this money is often mentioned. Óro mnas, Lk. Skt. Lind. Rush. 19, 13: Rush. 19, 16."
69262,samod,velvet,26204,samod,Together.,"Together. I. marking association in joint action :-- Ealle hí áhyldon samod onnitte gewordene sint omnes declinaverunt, simul inutiles facti sunt, Ps. Spl. 13, 4. Ða unrihtwísan forweorðaþ samod (simul), 36, 40. Cumaþ út samod Ilfing and Wisle (the two rivers have a common channel), Ors. 1, 1 ; Swt. 20, 10. Stód his handgeweorc (Adam and Eve) somod on sande, nyston sorga wiht tó begnornianne, Cd. Th. 16, 12 ; Gen. 242. Ne beóþ wé leng somed, 168, 20 ; Gen. 2785. Somod eardedon Meotudes bearn and se monnes sunu. Exon. Th. 8, 30; Cri. 125. Tó gebede feóllon sinhíwan somed, Cd. Th. 48, 19; Gen. 778. Samed síþian. Exon. Th. 434, 17; Rä. 52, 2. Ia. of mutual or reciprocal action :-- Hié fela sprǽcon sorhworda somed, Cd. Th. 49, 8; Gen. 789. Cf. samod-geflit. Ib. marking union or junction, v. samod-cumende. II. with numerals or with eall :-- Him wæs bám samod lond gecynde, Beo. Th. 4399 ; B. 2196. Ðendan bú somod, líc and sáwle, lifgan móte, Exon. Th. 81, 20; Cri. 1326. Þreó tácen somod, 76, 7 ; Cri. 1236. Seofon winter samod seven years in unbroken succession, Cd. Th. 256, 11; Dan. 639. Ic eów bidde ðæt gé mé secgan hwylce gemete gé cóman ealle samod tó mé, Blickl. Homl. 143, 20. Hé eal innan samod forswǽled wæs within he was one mass of inflammation, Homl. Th. i. 86, 5. III. marking association of similar objects or circumstances, with nearly the force of and, both . . . and, also, too :-- Somod jamque, Wrt. Voc. ii. 45, 31. Weras wíf samod men and women, Andr. Kmbl. 3330; An. 1668. Weras, heora wíf somed, Cd. Th. 146, 7 ; Gen. 2418. Hé ðone healsbeáh gesealde, þrió wicg somod, Beo. Th. 4355; B. 2174. Ðú geworhtest heofon and eorþan, sǽs sídne fæðm, samod ealle gesceaft, Elen. Kmbl. 1455; El. 729. Ongan his feax teran and his hrægl somod, Judth. Thw. 25, 28; Jud. 282. Somod for his hǽlo ðæs cyninges and ðære þeóde ðe hé fore wæs pro salute illius, simul et gentis cui praeerat, Bd. 2, 12 ; S. 512, 29. Niht somod and dæg, Cd. Th. 239, 25; Dan. 375. Swylce ic his willan wylle sécean, samed (also, likewise, at the same time) andettan . . . , Ps. Th. 110, 2. Ðú ðínra bearna bearn sceáwige; geseó samed gangan sibb ofer Israhél, 127, 7: Exon. Th. 69, 16 ; Cri. 1122. IV. in combination with ætgædere, mid :-- Sende mihtig God his milde gehigd and his sóðfæst mód samod ætgædere. Ps. Th. 56, 4: 88, 21. Ðǽr wæs sang and swég samod ætgedere, Beo. Th. 2131; B. 1063. Gáras stódon samod ætgædere, 662 ; B. 329. Ðú ðe samod mid mé swéte gripe metas qui simul mecum dulces capiebas cibos,'Ps. Spl. 54, 15. Graton samod mid ðám cnihtum feóll tó Johannes fótum, Homl. Th. i. 62, 17. Cwom samod mid ðám swylce Assur etenim Assur simul venit cum illis, Ps. Th. 82. 7. Ða ðe someð mið hine ástigun quae simul cum eo ascenderant, Mk. Skt. Rush. 15, 41. Hé gesette ðone mónan fulne on eástdǽle mid scínendum steorrum samod, Lchdm. iii. 238, 28. IV a. with anlíce:--Hí me ymbsealdon samod anlíce swá beón circumdederunt me sicut apes, Ps. Th. 117, 12: 142, 4: 147, 5. Samod anlíce . . . swá swá sicut, 123, 6. Samod anlícast swá velut, 78, 2: ut, 91, 11: sicut, 127, 4. V. translating the prefix con- in Latin words:--Ic samod awende converto, Ælfc. Gr. 37; Som. 39, 14. Ic samod cume convenio, Som. 39, 5. Ic samod fealde complico, 24; Som. 25, 52. Ic samod fealle concido, 28; Som. 32, 62. Ic samod fleó confugio, Som. 32, 49. Ic samod wurpe conicio, Som. 32, 40. Somud mengaþ wé comminiscimur, Wrt. Voc. ii. 18, 7. Somod geþwǽrende concordantes, 24, 8. [Laym. A. R. somed: Goth. samath : O. Sax. samad, samod.] v. next word."
69262,samod,velvet,26205,samod,"prep, with dat. With, at:--","prep, with dat. With, at:--Samod ǽrdæge (with the coming of the dawn) eode æþele cempa self mid gesíðum, Beo. Th. 2627; B. 1311. Frófor eft gelamp sárigmódum somod ǽrdæge with day came comfort to the sadhearted, 5877; B. 2942. Cf. mid ǽrdæge."
73995,sē̆,\N,26939,se,"the, that.","a demonstrative adjective, the, that. (l) marking an object as before-mentioned or already well-known (a) wilh substantives:--Se Hǽlend, Mt. Kmbl. 3, 13. Se steorra stód ofer ðǽr ðæt cild wæs, 2, 9. Wæs se engel sprecende tó úres Drihtnes méder, Blickl. Homl. 5, 2. Seó heofon biþ gefeallen æt ðǽm feówer endum middangeardes, 93, 4. Seó eorþe, Lchdm. iii. 254, 15. Seó sǽ and se móna geþwǽrlǽcaþ him betweónan, 268, 12. Seó lyft the air, 272, 20. On ðone gemánan ðæs brýdguman and ðære brýde, Blickl. Homl. 11, 5. Hé fægnode ðæs miclan weorces ðærre ceastre, Past. 4; Swt. 39, 15. Ðæt mon ða earce bere on ðǽm saglum, 22; Swt. 171, 12. Mid ðý selflíce se Déma biþ geniéded tó ðæm ierre, 4; Swt. 39, 10. Ðý þearlan dóme (by the severe sentence just mentioned) hé forleás his mennisce, Swt. 39, 23. Ðæt mæsten is gemǽne tó ðám (those mentioned in the charter) án and twentigum hídum, Cod. Dip. Kmbl. v. 319, 29. On háte ða ahsan, Lchdm. ii. 32, 13. (b) with adjectives:--Se dumba spræc, Mt. Kmbl. 9, 33. Ðá æthrán hé ðæs blindan hand, Mk. Skt. 8, 23. (c) with numerals:--Ða þrý cómon, Cd. Th. 221, 24; Dan. 93. Ðína ágna treówa and seó godcunde lufu and se tóhopa, ða þreó ðé ne lǽtaþ geortréwan be ðam écan lífe, Bt. 10; Fox 32, 8. (d) with proper names:--Se Iohannes the same John (A. V.), Mt Kmbl. 3, 4. Se (the one in question) Cynewulf oft feaht wið Bretwalum . . . Hé wolde ádræfan ænne æþeling, se wæs Cyneheard háten, and se Cyneheard wæs ðæs (the one previously mentioned) Sigebryhtes bróður, Chr. 755; Erl. 48, 24-28. Féng Carl tó ðam westríce . . . se Carl wæs Hlóþwíges sunu, se Hlóþwíg wæs Cailes bróður, se wæs luþyttan fæder, . . . and hié wǽron Hlóþwíges suna. Se Hlóþwíg wæs ðæs aldan Carles sunu; se Carl wæs Pippenes sunu, 885; Erl. 84, 10-17. Seó Asia (Asia Minor), Ors. l, 1; Swt. 12, 11. Him losep gehealp. From ðæm losepe . . . , 1, 5; Swt. 32, 28. (2) marking an object which is further described (a) by an adjective:--Se heofonlíca cyning, Blickl. Homl. 5, 18. Mín se heofonlíca Fæder, Mt. Kmbl. 18, 35. Se earma upáhafena, Past. 26; Swt. 183, 13. Se dysega ungeþyldega, 33; Swt. 220, 9. Ðeó deáþberende uncyst, Blickl. Homl. 65, 13. Mid hire ðære yfelan sceónesse beswác ðone ǽrestan wífmon, 5, l. Ðone yfelan fæsðrǽdan willan fulneáh nán wind ne mæg áwecgan, Past. 33; Swt. 225, 6. ¶ The weak declension usually occurs with the demonstrative, but in the following instances strong forms are found:--On ðam seócum men, Lchdm. ii. 282, 11. Snáw cymþ of ðam þynnun wǽtan, iii. 278, 23. Of ðam hátum bæðe, Homl. Th. i. 58, 29. Ða gleáwe sǽgenga[n] hig understandaþ, Anglia viii. 327, 21. Ða anbestungne saglas, Past. 22; Swt. 171, 11. For ðære sceáwungge ðara ungesewenlícra þinga, 16; Swt. 99, 8. Ðara eádigra apostola, Bd. 5, 19; S. 637, 31. Orhlyte ðæra háligra mihta, Homl. Th. i. 346, 26. (b) by a pronoun:--Mon sceal suá manian ðæt se hiera folgoþ hine ne óþhebbe, Past. 28, 1; Swt. 189, 17. Ða míne sǽlþa and se mín weorðscipe, Bt. 10; Fox 30, 14-15. ǽnigne dǽl ðara ðínra gesǽlþa, 11, l; Fox 32, 26. (c) by a numeral:--Ðæt þridde gebed, Homl. i. 264, 16. Hyt eall áléd biþ on ðære ánre míle, Ors. l, l; Swt. 20, 32. Ðá áxode se cásere ðone ænne preóst, Homl. Th. ii. 310, 14. Ðis synt ðæra twelf Apostola naman, Mt. Kmbl. 10, 2. Hú mon scule blódlǽse on ðara six fífa ǽlcum on mónþe forgán, Lchdm. ii. 146, 19: 148, 2. (d) by a genitive:--Ðá wæs gesended ðæt goldhord ðæs mægenþrymmes on ðone bend ðæs clǽnan innoþes, Blickl. Homl. 9, 28. Se emnihtes dæg, Lchdm. iii. 256, 26. Néh ðæm clife ðære Reádan Sǽs, Ors. l, l; Swt. 12, 19. Ða diógolnesse ðæs þriddan hefones, Past. 16; Swt. 99, 8. (e) by a phrase:--Ðara twentiges hída landgemǽra tó Burhtúne. . . . Ðara . vii. hída landgemǽra æt mæðelgáres byrig, Cod. Dip. Kmbl. iii. 429, 25-32. (f) by an appositive :-- Saul se cyning, Past. 3 ; Swt. 35, 14. Membrað se ent . . . Ninus se cyning, Ors. 2, 4; Swt. 74, 9-10. Ðæt land Cilia . . . seó sǽ Euxinus . . . se héhsta beorg Olimpus . . . Nilus seó eá ; . . . néh ðam beorge Athlans, 1. 1 ; Swt. 12, 11-21. (g) by a clause, v. <b>IV</b> :-- Eart ðú se Beowulf, se ðe wið Brecan wunne, Beo. Th. 1016; B. 506. Seó Ægyptus ðe ús neár is, Ors. 1, 1 ; Swt. 12, 16. Seó menigo ðe beforan férde. Blickl. Homl. 71, 9. Sý ðæs cynnes orf ðe hit sý, L. Ff.; Th. i. 226, 3. Gif esne eorlcundne mannan ofslæhþ ðane ðe sió <i>(whoever it be</i>), L. H. E. 1; Th. i. 26, 8: 3; Th. i. 28, 4. Ða hwíle ðe hié tó nánre óðerre note ne mǽgen. Past. pref. ; Swt. 7, 12. Oft mon forlǽt ðone ege and ða fæsðrǽdnesse ðe hé mid ryhte on him innan habban scolde, 4, I ; Swt. 37, 17. Ða twelfe ðe mid him wǽron, Mk. Skt. 4, 10. Ða fíf hláfas ðe se cnapa bær getácniaþ ða fíf béc ðe Moyses sette, Homl. Th. i. 186, 13. Hwæt ða sume dreógaþ, ðe ða wræclástas wídost lecgaþ, Exon. Th. 309, 13; Seef. 56. (h) by a clause in apposition :-- Ne sceal hé ðæt án dón, ðæt hé ána wacie, . Past. 28; Swt. 193, 21. (i) by relation to other objects mentioned :-- Se ðe ne gǽþ æt ðam gete intó sceápa falde, Jn. Skt. 10, 1. Hig gefyldon ða [fatu] óþ ðone brerde, 2, 7. Irnende on ðæt sond, and ðonne besince eft on ðæt sand, Ors. 1, 1; Swt. 12, 22. (3) with adjectives used as epithets :-- Salomonn se snottra. Past. 4, 1; Swt. 37, 16. Hit is Hǽlend se Nazarenisca, Blickl. Homl. 15, 19. Sidroc eorl se alda and Sidroc eorl se gioncga, Chr. 871 ; Erl. 74, 22. Eádweard se langa, Byrht. Th. 139, 53 ; By. 273. (4) marking an object as the representative of a class :-- Ys seó æx tó ðæra treówa wyrtruman ásett, Mt. Kmbl. 3, 10. Hú nys seó sáwl sélre ðonne mete, 6, 25. Ða líchamlícan gód bióþ forcúþran ðonne ðære sáwle cræftas . . . Seó fægernes ðæs líchoman geblissaþ ðone mon. Bt. 24, 3 ; Fox 84, 5-8. ǽr ðan ðe ðæs dæges lenge oferstíge ða niht, Lchdm. iii. 256, 13. Bere is swíðe earfoþe tó gearcigenne, and ðeáhhwæðere fét ðone mann, ðonne hé gearo biþ. Homl. Th. i. 188, 5. (4 a) marking genus :-- Se mon <i>homo,</i> Bd. I. 27; S. 497, 40. Se mann ána gǽþ uprihte, Bt. 41, 6; Fox 254, 29. (5) marking a definite whole or a class of objects :-- Hié hátaþ ða landmen <i>(the natives)</i> Nuchul, Ors. 1, 1; Swt. 12, 24. On ódre wisan mon sceal nianian ða blíðan, on óðre ða unrótan . . . ða underþiéddan . . . ða ofer ððre gesettan . . . ða woroldwísan . . . ða dyseg         gan, Past. 23 ; Swt. 175, 14-17. Ðæra Persiscra cyning . . . gegaderode of ðam Saraceniscum micele fyrde, Jud. Thw. 162, 23. Hé clypode ða gelaðodan tó ðam gyftum. . . . Hé sǽde ðam gelaðedon, Mt. Kmbl. 22, 3-4. (6) with abstract nouns where modern English would not use the article :-- Sió hǽlu ðone mon   gedéþ lustbǽrne, Bt. 24, 3; Fox 84, 9. Gif se weorðscipe and se anweald gód wǽre, 16, 3; Fox 54, 8. Hé ða geþyld ðe is módur ealra mægena for ðæm unwre ence ðære ungeþylde forlét, Past. 33, 1; Swt. 215, 20. Þurh ða wilnunga ðære woroldáre, 3; Swt. 33, 8. On ðæm gesundfulnessum ðæt mód wierð upáhafen; and on ðǽm earfeðum hit biþ geeáðmédd. On ðære gesundfulnesse mon forgiett his selfes; on ðǽm gesuincum hé sceal hine selfne geþencean. On ðære orsorgnesse e . . . on ðǽm earfoðum. . . . Suíðe oft monn biþ ðære earfoðnesse láreówdóme underþiéded, Swt. 35, 4-10. (6 a) where an abstraction is personified :-- SSe Wísdóm and seó Gesceádwísnes, Bt. 3; Fox 6, 13 (and often)."
